feature_id,direction,split,endpoint,mean,low,high,documents,leave_one_out_min,leave_one_out_max
1645,random_0,check,k_digit,-2.368571236729622,-4.8466607462614775,0.10412856936454541,16,-3.111181656519572,-1.7279009024302165
1645,random_0,check,k_word,0.9022615849971771,-3.534018062055111,4.718612506985664,16,-0.10873079299926758,2.546513080596924
1645,random_0,fit,odd_fraction,0.9283144284380245,0.8545371640221734,0.9799213219486824,16,0.9236372594816594,0.9600985976465888
1645,random_0,fit,k_digit,-1.1612772941589355,-1.813411619514227,-0.49979202449321747,16,-1.329803466796875,-0.993502140045166
1645,random_0,fit,k_word,0.9712334722280502,-0.6677147932350636,2.5527353398501864,16,0.5763550599416097,1.382968823115031
1645,random_1,check,odd_fraction,0.8882551109047461,0.759749511964717,0.9859906293801826,16,0.8809115029666309,0.9356400340377439
1645,random_1,check,k_digit,2.665439620614052,-0.7419315166771412,5.726133240386843,16,1.721415917078654,3.895618518193563
1645,random_1,check,k_word,-3.4759510308504105,-7.214224152266979,-0.7657469715923082,16,-3.908457358678182,-1.8728276093800862
1645,random_1,fit,odd_fraction,0.94491783667858,0.8749880249883895,0.9862823010823983,16,0.9413526853695715,0.9758266705553531
1645,random_1,fit,k_digit,0.9969137609004974,-1.0470925830304623,3.0207529664039603,16,0.3318905830383301,1.7056743303934734
1645,random_1,fit,k_word,-0.21179579198360443,-1.8112827558070421,1.4103670138865705,16,-0.665732224782308,0.30459364255269367
1645,random_2,check,odd_fraction,0.913220624512245,0.8593053527836221,0.9587809540622628,16,0.907632145159889,0.9325205313582176
1645,random_2,check,k_digit,-1.4192834496498108,-3.828053828328848,0.6245901808142658,16,-1.9251187642415364,-0.5904436111450195
1645,random_2,check,k_word,3.5557709634304047,-2.269842429086566,11.947711743414395,16,0.2939184506734212,4.925898710886638
1645,random_2,fit,odd_fraction,0.9474742576718204,0.9041816065848959,0.9812120340454265,16,0.9439947368217159,0.9656593784239552
1645,random_2,fit,k_digit,0.685863196849823,-1.1234165169298649,2.7764058671891645,16,-0.0033895174662272134,1.015162467956543
1645,random_2,fit,k_word,-0.6583612412214279,-1.9798572640866041,0.6494863424450151,16,-0.9864151477813721,-0.34464796384175617
1645,shuffled_labels,check,odd_fraction,0.947944944837511,0.907684245304718,0.9781264487198705,16,0.9445825298922326,0.9654930181978831
1645,shuffled_labels,check,k_digit,-1.6673989593982697,-3.822366613894701,0.5968098528683133,16,-2.462883790334066,-1.1420090993245442
1645,shuffled_labels,check,k_word,2.629578113555908,-0.10439781472086905,5.7690665125846845,16,1.5110492706298828,3.3048351605733237
1645,shuffled_labels,fit,odd_fraction,0.967480888898196,0.9339019272023452,0.9905010990386317,16,0.9653478225223217,0.981745922675115
